data_hora,ticker,selecao,kalshi_justa_pct,call_preco_pct,edge_pp
2026-06-19 16:44,PY,Paraguai,0.09,,
2026-06-19 16:44,GH,Gana,0.09,,
2026-06-20 08:00,FR,Franca,17.97,20.25,2.28
2026-06-20 08:00,ES,Espanha,12.12,16.875,4.76
2026-06-20 08:00,GB,Inglaterra,11.94,12.5,0.56
2026-06-20 08:00,AR,Argentina,9.99,10.5,0.51
2026-06-20 08:00,BR,Brasil,6.36,11.75,5.39
2026-06-20 08:00,PT,Portugal,6.18,10.5,4.32
2026-06-20 08:00,DE,Alemanha,5.53,7.625,2.09
2026-06-20 08:00,US,EUA,4.97,2.375,-2.59
2026-06-20 08:00,NL,Holanda,3.86,4.0,0.14
2026-06-20 08:00,NO,Noruega,2.46,3.0,0.54
2026-06-20 08:00,MA,Marrocos,2.46,3.25,0.79
2026-06-20 08:00,MX,Mexico,1.76,0.875,-0.89
2026-06-20 08:00,CO,Colombia,1.63,1.5,-0.13
2026-06-20 08:00,BE,Belgica,1.44,3.0,1.56
2026-06-20 08:00,JP,Japao,1.25,1.25,0.0
2026-06-20 08:00,IRQ,Iraque,0.93,,
2026-06-20 08:00,COD,RD Congo,0.93,,
2026-06-20 08:00,BIH,Bosnia,0.93,,
2026-06-20 08:00,CZE,Tchequia,0.93,,
2026-06-20 08:00,CH,Suica,0.79,0.75,-0.04
2026-06-20 08:00,HR,Croacia,0.51,0.725,0.21
2026-06-20 08:00,CIV,Costa do Marfim,0.42,1.0,0.58
2026-06-20 08:00,SN,Senegal,0.42,,
2026-06-20 08:00,CA,Canada,0.42,,
2026-06-20 08:00,UY,Uruguai,0.42,2.25,1.83
2026-06-20 08:00,KR,Coreia do Sul,0.33,1.25,0.92
2026-06-20 08:00,SE,Suecia,0.33,,
2026-06-20 08:00,EC,Equador,0.33,0.75,0.42
2026-06-20 08:00,AT,Austria,0.33,,
2026-06-20 08:00,EGY,Egito,0.23,0.25,0.02
2026-06-20 08:00,SC,Escocia,0.14,0.25,0.11
2026-06-20 08:00,PY,Paraguai,0.14,,
2026-06-20 08:00,GH,Gana,0.14,,
2026-06-20 08:00,AU,Australia,0.14,,
2026-06-20 08:00,PAN,Panama,0.09,,
2026-06-20 08:00,HTI,Haiti,0.09,0.125,0.04
2026-06-20 08:00,CUW,Curacao,0.09,,
2026-06-20 08:00,QAT,Catar,0.09,,
2026-06-20 08:00,RSA,Africa do Sul,0.09,,
2026-06-20 08:00,CPV,Cabo Verde,0.09,,
2026-06-20 08:00,DZA,Argelia,0.09,,
2026-06-20 08:00,JOR,Jordania,0.09,,
2026-06-20 08:00,UZB,Uzbequistao,0.09,,
2026-06-20 08:00,NZL,Nova Zelandia,0.09,,
2026-06-20 08:00,TN,Tunisia,0.09,,
2026-06-20 08:00,SA,Arabia Saudita,0.09,0.25,0.16
2026-06-20 08:00,IR,Ira,0.09,,
2026-06-20 08:00,TR,Turquia,0.09,0.5,0.41
2026-06-20 19:57,FR,Franca,17.79,20.25,2.46
2026-06-20 19:57,ES,Espanha,12.12,16.875,4.76
2026-06-20 19:57,GB,Inglaterra,11.94,12.5,0.56
2026-06-20 19:57,AR,Argentina,9.99,10.5,0.51
2026-06-20 19:57,BR,Brasil,6.36,11.75,5.39
2026-06-20 19:57,PT,Portugal,6.22,10.5,4.28
2026-06-20 19:57,DE,Alemanha,5.53,7.625,2.09
2026-06-20 19:57,US,EUA,5.16,2.375,-2.79
2026-06-20 19:57,NL,Holanda,3.86,4.0,0.14
2026-06-20 19:57,NO,Noruega,2.46,3.0,0.54
2026-06-20 19:57,MA,Marrocos,2.46,3.25,0.79
2026-06-20 19:57,MX,Mexico,1.72,0.875,-0.84
2026-06-20 19:57,CO,Colombia,1.63,1.5,-0.13
2026-06-20 19:57,BE,Belgica,1.44,3.0,1.56
2026-06-20 19:57,JP,Japao,1.25,1.25,0.0
2026-06-20 19:57,IRQ,Iraque,0.93,,
2026-06-20 19:57,COD,RD Congo,0.93,,
2026-06-20 19:57,BIH,Bosnia,0.93,,
2026-06-20 19:57,CZE,Tchequia,0.93,,
2026-06-20 19:57,CH,Suica,0.79,0.75,-0.04
2026-06-20 19:57,HR,Croacia,0.51,0.725,0.21
2026-06-20 19:57,CIV,Costa do Marfim,0.42,1.0,0.58
2026-06-20 19:57,SN,Senegal,0.42,,
2026-06-20 19:57,CA,Canada,0.42,,
2026-06-20 19:57,UY,Uruguai,0.42,2.25,1.83
2026-06-20 19:57,KR,Coreia do Sul,0.33,1.25,0.92
2026-06-20 19:57,SE,Suecia,0.33,,
2026-06-20 19:57,EC,Equador,0.33,0.75,0.42
2026-06-20 19:57,AT,Austria,0.33,,
2026-06-20 19:57,EGY,Egito,0.23,0.25,0.02
2026-06-20 19:57,SC,Escocia,0.14,0.25,0.11
2026-06-20 19:57,PY,Paraguai,0.14,,
2026-06-20 19:57,GH,Gana,0.14,,
2026-06-20 19:57,AU,Australia,0.14,,
2026-06-20 19:57,PAN,Panama,0.09,,
2026-06-20 19:57,HTI,Haiti,0.09,0.125,0.04
2026-06-20 19:57,CUW,Curacao,0.09,,
2026-06-20 19:57,QAT,Catar,0.09,,
2026-06-20 19:57,RSA,Africa do Sul,0.09,,
2026-06-20 19:57,CPV,Cabo Verde,0.09,,
2026-06-20 19:57,DZA,Argelia,0.09,,
2026-06-20 19:57,JOR,Jordania,0.09,,
2026-06-20 19:57,UZB,Uzbequistao,0.09,,
2026-06-20 19:57,NZL,Nova Zelandia,0.09,,
2026-06-20 19:57,TN,Tunisia,0.09,,
2026-06-20 19:57,SA,Arabia Saudita,0.09,0.25,0.16
2026-06-20 19:57,IR,Ira,0.09,,
2026-06-20 19:57,TR,Turquia,0.09,0.5,0.41
2026-06-20 20:00,FR,Franca,17.79,20.25,2.46
2026-06-20 20:00,ES,Espanha,12.12,16.875,4.76
2026-06-20 20:00,GB,Inglaterra,11.94,12.5,0.56
2026-06-20 20:00,AR,Argentina,9.99,10.5,0.51
2026-06-20 20:00,BR,Brasil,6.36,11.75,5.39
2026-06-20 20:00,PT,Portugal,6.22,10.5,4.28
2026-06-20 20:00,DE,Alemanha,5.53,7.625,2.09
2026-06-20 20:00,US,EUA,5.16,2.375,-2.79
2026-06-20 20:00,NL,Holanda,3.86,4.0,0.14
2026-06-20 20:00,NO,Noruega,2.46,3.0,0.54
2026-06-20 20:00,MA,Marrocos,2.46,3.25,0.79
2026-06-20 20:00,MX,Mexico,1.72,0.875,-0.84
2026-06-20 20:00,CO,Colombia,1.63,1.5,-0.13
2026-06-20 20:00,BE,Belgica,1.44,3.0,1.56
2026-06-20 20:00,JP,Japao,1.25,1.25,0.0
2026-06-20 20:00,IRQ,Iraque,0.93,,
2026-06-20 20:00,COD,RD Congo,0.93,,
2026-06-20 20:00,BIH,Bosnia,0.93,,
2026-06-20 20:00,CZE,Tchequia,0.93,,
2026-06-20 20:00,CH,Suica,0.79,0.75,-0.04
2026-06-20 20:00,HR,Croacia,0.51,0.725,0.21
2026-06-20 20:00,CIV,Costa do Marfim,0.42,1.0,0.58
2026-06-20 20:00,SN,Senegal,0.42,,
2026-06-20 20:00,CA,Canada,0.42,,
2026-06-20 20:00,UY,Uruguai,0.42,2.25,1.83
2026-06-20 20:00,KR,Coreia do Sul,0.33,1.25,0.92
2026-06-20 20:00,SE,Suecia,0.33,,
2026-06-20 20:00,EC,Equador,0.33,0.75,0.42
2026-06-20 20:00,AT,Austria,0.33,,
2026-06-20 20:00,EGY,Egito,0.23,0.25,0.02
2026-06-20 20:00,SC,Escocia,0.14,0.25,0.11
2026-06-20 20:00,PY,Paraguai,0.14,,
2026-06-20 20:00,GH,Gana,0.14,,
2026-06-20 20:00,AU,Australia,0.14,,
2026-06-20 20:00,PAN,Panama,0.09,,
2026-06-20 20:00,HTI,Haiti,0.09,0.125,0.04
2026-06-20 20:00,CUW,Curacao,0.09,,
2026-06-20 20:00,QAT,Catar,0.09,,
2026-06-20 20:00,RSA,Africa do Sul,0.09,,
2026-06-20 20:00,CPV,Cabo Verde,0.09,,
2026-06-20 20:00,DZA,Argelia,0.09,,
2026-06-20 20:00,JOR,Jordania,0.09,,
2026-06-20 20:00,UZB,Uzbequistao,0.09,,
2026-06-20 20:00,NZL,Nova Zelandia,0.09,,
2026-06-20 20:00,TN,Tunisia,0.09,,
2026-06-20 20:00,SA,Arabia Saudita,0.09,0.25,0.16
2026-06-20 20:00,IR,Ira,0.09,,
2026-06-20 20:00,TR,Turquia,0.09,0.5,0.41
2026-06-20 20:02,FR,Franca,17.65,20.25,2.6
2026-06-20 20:02,GB,Inglaterra,11.9,12.5,0.6
2026-06-20 20:02,ES,Espanha,11.3,16.875,5.57
2026-06-20 20:02,AR,Argentina,9.96,10.5,0.54
2026-06-20 20:02,PT,Portugal,6.76,10.5,3.74
2026-06-20 20:02,NL,Holanda,6.44,4.0,-2.44
2026-06-20 20:02,BR,Brasil,5.7,11.75,6.05
2026-06-20 20:02,DE,Alemanha,5.56,7.625,2.07
2026-06-20 20:02,US,EUA,4.31,2.375,-1.93
2026-06-20 20:02,NO,Noruega,2.32,3.0,0.68
2026-06-20 20:02,MA,Marrocos,2.08,3.25,1.17
2026-06-20 20:02,MX,Mexico,1.71,0.875,-0.83
2026-06-20 20:02,CO,Colombia,1.71,1.5,-0.21
2026-06-20 20:02,BE,Belgica,1.44,3.0,1.56
2026-06-20 20:02,JP,Japao,1.25,1.25,0.0
2026-06-20 20:02,IRQ,Iraque,0.93,,
2026-06-20 20:02,COD,RD Congo,0.93,,
2026-06-20 20:02,BIH,Bosnia,0.93,,
2026-06-20 20:02,CZE,Tchequia,0.93,,
2026-06-20 20:02,CH,Suica,0.79,0.75,-0.04
2026-06-20 20:02,UY,Uruguai,0.51,2.25,1.74
2026-06-20 20:02,SN,Senegal,0.42,,
2026-06-20 20:02,EC,Equador,0.42,0.75,0.33
2026-06-20 20:02,CA,Canada,0.42,,
2026-06-20 20:02,HR,Croacia,0.42,0.725,0.3
2026-06-20 20:02,CIV,Costa do Marfim,0.32,1.0,0.68
2026-06-20 20:02,KR,Coreia do Sul,0.32,1.25,0.93
2026-06-20 20:02,AT,Austria,0.32,,
2026-06-20 20:02,EGY,Egito,0.23,0.25,0.02
2026-06-20 20:02,SE,Suecia,0.23,,
2026-06-20 20:02,PY,Paraguai,0.14,,
2026-06-20 20:02,GH,Gana,0.14,,
2026-06-20 20:02,AU,Australia,0.14,,
2026-06-20 20:02,PAN,Panama,0.09,,
2026-06-20 20:02,HTI,Haiti,0.09,0.125,0.04
2026-06-20 20:02,CUW,Curacao,0.09,,
2026-06-20 20:02,QAT,Catar,0.09,,
2026-06-20 20:02,RSA,Africa do Sul,0.09,,
2026-06-20 20:02,CPV,Cabo Verde,0.09,,
2026-06-20 20:02,DZA,Argelia,0.09,,
2026-06-20 20:02,JOR,Jordania,0.09,,
2026-06-20 20:02,UZB,Uzbequistao,0.09,,
2026-06-20 20:02,NZL,Nova Zelandia,0.09,,
2026-06-20 20:02,TN,Tunisia,0.09,,
2026-06-20 20:02,SA,Arabia Saudita,0.09,0.25,0.16
2026-06-20 20:02,IR,Ira,0.09,,
2026-06-20 20:02,TR,Turquia,0.09,0.5,0.41
2026-06-20 20:02,SC,Escocia,0.09,0.25,0.16
2026-06-24 18:10,IRQ,Iraque,1.0,,
2026-06-24 18:10,COD,RD Congo,1.0,,
2026-06-24 18:10,BIH,Bosnia,1.0,,
2026-06-24 18:10,CZE,Tchequia,1.0,,
2026-06-24 18:10,PAN,Panama,0.1,,
2026-06-24 18:10,HTI,Haiti,0.1,,
2026-06-24 18:10,CUW,Curacao,0.1,,
2026-06-24 18:10,CIV,Costa do Marfim,0.35,,
2026-06-24 18:10,QAT,Catar,0.1,,
2026-06-24 18:10,RSA,Africa do Sul,0.1,,
2026-06-24 18:10,CPV,Cabo Verde,0.1,,
2026-06-24 18:10,DZA,Argelia,0.1,,
2026-06-24 18:10,EGY,Egito,0.25,,
2026-06-24 18:10,JOR,Jordania,0.1,,
2026-06-24 18:10,UZB,Uzbequistao,0.1,,
2026-06-24 18:10,NZL,Nova Zelandia,0.1,,
2026-06-24 18:10,TN,Tunisia,0.1,,
2026-06-24 18:10,SA,Arabia Saudita,0.1,,
2026-06-24 18:10,IR,Ira,0.1,,
2026-06-24 18:10,TR,Turquia,0.1,,
2026-06-24 18:10,SC,Escocia,0.15,,
2026-06-24 18:10,PY,Paraguai,0.1,,
2026-06-24 18:10,KR,Coreia do Sul,0.25,,
2026-06-24 18:10,GH,Gana,0.15,,
2026-06-24 18:10,AU,Australia,0.15,,
2026-06-24 18:10,SN,Senegal,0.25,,
2026-06-24 18:10,SE,Suecia,0.15,,
2026-06-24 18:10,NO,Noruega,2.75,,
2026-06-24 18:10,MX,Mexico,2.0,,
2026-06-24 18:10,MA,Marrocos,1.95,,
2026-06-24 18:10,JP,Japao,1.85,,
2026-06-24 18:10,EC,Equador,0.15,,
2026-06-24 18:10,CO,Colombia,1.85,,
2026-06-24 18:10,CH,Suica,0.55,,
2026-06-24 18:10,CA,Canada,0.25,,
2026-06-24 18:10,AT,Austria,0.15,,
2026-06-24 18:10,UY,Uruguai,0.15,,
2026-06-24 18:10,US,EUA,4.7,,
2026-06-24 18:10,PT,Portugal,8.75,,
2026-06-24 18:10,NL,Holanda,6.35,,
2026-06-24 18:10,HR,Croacia,0.45,,
2026-06-24 18:10,GB,Inglaterra,10.55,,
2026-06-24 18:10,DE,Alemanha,5.3,,
2026-06-24 18:10,BR,Brasil,4.95,,
2026-06-24 18:10,BE,Belgica,1.15,,
2026-06-24 18:10,AR,Argentina,14.6,,
2026-06-24 18:10,FR,Franca,20.25,,
2026-06-24 18:10,ES,Espanha,13.35,,
2026-06-24 18:45,IRQ,Iraque,1.0,,
2026-06-24 18:45,COD,RD Congo,1.0,,
2026-06-24 18:45,BIH,Bosnia,1.0,,
2026-06-24 18:45,CZE,Tchequia,1.0,,
2026-06-24 18:45,PAN,Panama,0.1,,
2026-06-24 18:45,HTI,Haiti,0.1,,
2026-06-24 18:45,CUW,Curacao,0.1,,
2026-06-24 18:45,CIV,Costa do Marfim,0.35,,
2026-06-24 18:45,QAT,Catar,0.1,,
2026-06-24 18:45,RSA,Africa do Sul,0.1,,
2026-06-24 18:45,CPV,Cabo Verde,0.1,,
2026-06-24 18:45,DZA,Argelia,0.1,,
2026-06-24 18:45,EGY,Egito,0.25,,
2026-06-24 18:45,JOR,Jordania,0.1,,
2026-06-24 18:45,UZB,Uzbequistao,0.1,,
2026-06-24 18:45,NZL,Nova Zelandia,0.1,,
2026-06-24 18:45,TN,Tunisia,0.1,,
2026-06-24 18:45,SA,Arabia Saudita,0.1,,
2026-06-24 18:45,IR,Ira,0.1,,
2026-06-24 18:45,TR,Turquia,0.1,,
2026-06-24 18:45,SC,Escocia,0.15,,
2026-06-24 18:45,PY,Paraguai,0.1,,
2026-06-24 18:45,KR,Coreia do Sul,0.25,,
2026-06-24 18:45,GH,Gana,0.15,,
2026-06-24 18:45,AU,Australia,0.15,,
2026-06-24 18:45,SN,Senegal,0.25,,
2026-06-24 18:45,SE,Suecia,0.15,,
2026-06-24 18:45,NO,Noruega,2.75,,
2026-06-24 18:45,MX,Mexico,2.0,,
2026-06-24 18:45,MA,Marrocos,1.95,,
2026-06-24 18:45,JP,Japao,1.85,,
2026-06-24 18:45,EC,Equador,0.15,,
2026-06-24 18:45,CO,Colombia,1.85,,
2026-06-24 18:45,CH,Suica,0.55,,
2026-06-24 18:45,CA,Canada,0.25,,
2026-06-24 18:45,AT,Austria,0.15,,
2026-06-24 18:45,UY,Uruguai,0.15,,
2026-06-24 18:45,US,EUA,4.75,,
2026-06-24 18:45,PT,Portugal,8.7,,
2026-06-24 18:45,NL,Holanda,6.35,,
2026-06-24 18:45,HR,Croacia,0.45,,
2026-06-24 18:45,GB,Inglaterra,10.5,,
2026-06-24 18:45,DE,Alemanha,5.3,,
2026-06-24 18:45,BR,Brasil,4.95,,
2026-06-24 18:45,BE,Belgica,1.15,,
2026-06-24 18:45,AR,Argentina,14.85,,
2026-06-24 18:45,FR,Franca,20.25,,
2026-06-24 18:45,ES,Espanha,13.35,,
2026-06-24 19:36,IRQ,Iraque,1.0,,
2026-06-24 19:36,COD,RD Congo,1.0,,
2026-06-24 19:36,BIH,Bosnia,1.0,,
2026-06-24 19:36,CZE,Tchequia,1.0,,
2026-06-24 19:36,PAN,Panama,0.1,,
2026-06-24 19:36,HTI,Haiti,0.1,,
2026-06-24 19:36,CUW,Curacao,0.1,,
2026-06-24 19:36,CIV,Costa do Marfim,0.35,,
2026-06-24 19:36,QAT,Catar,0.1,,
2026-06-24 19:36,RSA,Africa do Sul,0.1,,
2026-06-24 19:36,CPV,Cabo Verde,0.1,,
2026-06-24 19:36,DZA,Argelia,0.1,,
2026-06-24 19:36,EGY,Egito,0.25,,
2026-06-24 19:36,JOR,Jordania,0.1,,
2026-06-24 19:36,UZB,Uzbequistao,0.1,,
2026-06-24 19:36,NZL,Nova Zelandia,0.1,,
2026-06-24 19:36,TN,Tunisia,0.1,,
2026-06-24 19:36,SA,Arabia Saudita,0.1,,
2026-06-24 19:36,IR,Ira,0.1,,
2026-06-24 19:36,TR,Turquia,0.1,,
2026-06-24 19:36,SC,Escocia,0.1,,
2026-06-24 19:36,PY,Paraguai,0.1,,
2026-06-24 19:36,KR,Coreia do Sul,0.25,,
2026-06-24 19:36,GH,Gana,0.15,,
2026-06-24 19:36,AU,Australia,0.15,,
2026-06-24 19:36,SN,Senegal,0.25,,
2026-06-24 19:36,SE,Suecia,0.15,,
2026-06-24 19:36,NO,Noruega,2.6,,
2026-06-24 19:36,MX,Mexico,1.95,,
2026-06-24 19:36,MA,Marrocos,1.95,,
2026-06-24 19:36,JP,Japao,1.85,,
2026-06-24 19:36,EC,Equador,0.15,,
2026-06-24 19:36,CO,Colombia,1.85,,
2026-06-24 19:36,CH,Suica,0.55,,
2026-06-24 19:36,CA,Canada,0.25,,
2026-06-24 19:36,AT,Austria,0.15,,
2026-06-24 19:36,UY,Uruguai,0.15,,
2026-06-24 19:36,US,EUA,4.9,,
2026-06-24 19:36,PT,Portugal,8.65,,
2026-06-24 19:36,NL,Holanda,6.3,,
2026-06-24 19:36,HR,Croacia,0.45,,
2026-06-24 19:36,GB,Inglaterra,10.35,,
2026-06-24 19:36,DE,Alemanha,5.3,,
2026-06-24 19:36,BR,Brasil,4.95,,
2026-06-24 19:36,BE,Belgica,1.1,,
2026-06-24 19:36,AR,Argentina,14.85,,
2026-06-24 19:36,FR,Franca,20.0,,
2026-06-24 19:36,ES,Espanha,13.35,,
2026-06-24 20:39,IRQ,Iraque,1.0,,
2026-06-24 20:39,COD,RD Congo,1.0,,
2026-06-24 20:39,BIH,Bosnia,1.0,,
2026-06-24 20:39,CZE,Tchequia,1.0,,
2026-06-24 20:39,PAN,Panama,0.1,,
2026-06-24 20:39,HTI,Haiti,0.1,,
2026-06-24 20:39,CUW,Curacao,0.1,,
2026-06-24 20:39,CIV,Costa do Marfim,0.35,,
2026-06-24 20:39,QAT,Catar,0.1,,
2026-06-24 20:39,RSA,Africa do Sul,0.1,,
2026-06-24 20:39,CPV,Cabo Verde,0.15,,
2026-06-24 20:39,DZA,Argelia,0.1,,
2026-06-24 20:39,EGY,Egito,0.25,,
2026-06-24 20:39,JOR,Jordania,0.1,,
2026-06-24 20:39,UZB,Uzbequistao,0.1,,
2026-06-24 20:39,NZL,Nova Zelandia,0.1,,
2026-06-24 20:39,TN,Tunisia,0.1,,
2026-06-24 20:39,SA,Arabia Saudita,0.1,,
2026-06-24 20:39,IR,Ira,0.1,,
2026-06-24 20:39,TR,Turquia,0.1,,
2026-06-24 20:39,SC,Escocia,0.1,,
2026-06-24 20:39,PY,Paraguai,0.1,,
2026-06-24 20:39,KR,Coreia do Sul,0.25,,
2026-06-24 20:39,GH,Gana,0.15,,
2026-06-24 20:39,AU,Australia,0.15,,
2026-06-24 20:39,SN,Senegal,0.25,,
2026-06-24 20:39,SE,Suecia,0.15,,
2026-06-24 20:39,NO,Noruega,2.65,,
2026-06-24 20:39,MX,Mexico,2.05,,
2026-06-24 20:39,MA,Marrocos,1.95,,
2026-06-24 20:39,JP,Japao,1.85,,
2026-06-24 20:39,EC,Equador,0.15,,
2026-06-24 20:39,CO,Colombia,1.85,,
2026-06-24 20:39,CH,Suica,0.85,,
2026-06-24 20:39,CA,Canada,0.25,,
2026-06-24 20:39,AT,Austria,0.15,,
2026-06-24 20:39,UY,Uruguai,0.15,,
2026-06-24 20:39,US,EUA,4.75,,
2026-06-24 20:39,PT,Portugal,8.6,,
2026-06-24 20:39,NL,Holanda,6.35,,
2026-06-24 20:39,HR,Croacia,0.45,,
2026-06-24 20:39,GB,Inglaterra,10.4,,
2026-06-24 20:39,DE,Alemanha,5.2,,
2026-06-24 20:39,BR,Brasil,4.95,,
2026-06-24 20:39,BE,Belgica,1.1,,
2026-06-24 20:39,AR,Argentina,14.65,,
2026-06-24 20:39,FR,Franca,19.7,,
2026-06-24 20:39,ES,Espanha,13.35,,
2026-06-24 21:34,IRQ,Iraque,1.0,,
2026-06-24 21:34,COD,RD Congo,1.0,,
2026-06-24 21:34,BIH,Bosnia,1.0,,
2026-06-24 21:34,CZE,Tchequia,1.0,,
2026-06-24 21:34,PAN,Panama,0.1,,
2026-06-24 21:34,HTI,Haiti,0.1,,
2026-06-24 21:34,CUW,Curacao,0.1,,
2026-06-24 21:34,CIV,Costa do Marfim,0.35,,
2026-06-24 21:34,QAT,Catar,0.1,,
2026-06-24 21:34,RSA,Africa do Sul,0.1,,
2026-06-24 21:34,CPV,Cabo Verde,0.15,,
2026-06-24 21:34,DZA,Argelia,0.1,,
2026-06-24 21:34,EGY,Egito,0.25,,
2026-06-24 21:34,JOR,Jordania,0.1,,
2026-06-24 21:34,UZB,Uzbequistao,0.1,,
2026-06-24 21:34,NZL,Nova Zelandia,0.1,,
2026-06-24 21:34,TN,Tunisia,0.1,,
2026-06-24 21:34,SA,Arabia Saudita,0.1,,
2026-06-24 21:34,IR,Ira,0.1,,
2026-06-24 21:34,TR,Turquia,0.1,,
2026-06-24 21:34,SC,Escocia,0.1,,
2026-06-24 21:34,PY,Paraguai,0.1,,
2026-06-24 21:34,KR,Coreia do Sul,0.25,,
2026-06-24 21:34,GH,Gana,0.15,,
2026-06-24 21:34,AU,Australia,0.15,,
2026-06-24 21:34,SN,Senegal,0.25,,
2026-06-24 21:34,SE,Suecia,0.15,,
2026-06-24 21:34,NO,Noruega,2.7,,
2026-06-24 21:34,MX,Mexico,1.9,,
2026-06-24 21:34,MA,Marrocos,1.95,,
2026-06-24 21:34,JP,Japao,1.85,,
2026-06-24 21:34,EC,Equador,0.15,,
2026-06-24 21:34,CO,Colombia,1.85,,
2026-06-24 21:34,CH,Suica,0.9,,
2026-06-24 21:34,CA,Canada,0.25,,
2026-06-24 21:34,AT,Austria,0.15,,
2026-06-24 21:34,UY,Uruguai,0.15,,
2026-06-24 21:34,US,EUA,4.7,,
2026-06-24 21:34,PT,Portugal,8.6,,
2026-06-24 21:34,NL,Holanda,6.5,,
2026-06-24 21:34,HR,Croacia,0.45,,
2026-06-24 21:34,GB,Inglaterra,10.3,,
2026-06-24 21:34,DE,Alemanha,5.35,,
2026-06-24 21:34,BR,Brasil,4.95,,
2026-06-24 21:34,BE,Belgica,1.05,,
2026-06-24 21:34,AR,Argentina,14.75,,
2026-06-24 21:34,FR,Franca,20.2,,
2026-06-24 21:34,ES,Espanha,13.35,,
2026-06-24 22:32,IRQ,Iraque,1.0,,
2026-06-24 22:32,COD,RD Congo,1.0,,
2026-06-24 22:32,BIH,Bosnia,1.0,,
2026-06-24 22:32,CZE,Tchequia,1.0,,
2026-06-24 22:32,PAN,Panama,0.1,,
2026-06-24 22:32,HTI,Haiti,0.1,,
2026-06-24 22:32,CUW,Curacao,0.1,,
2026-06-24 22:32,CIV,Costa do Marfim,0.35,,
2026-06-24 22:32,QAT,Catar,0.1,,
2026-06-24 22:32,RSA,Africa do Sul,0.1,,
2026-06-24 22:32,CPV,Cabo Verde,0.15,,
2026-06-24 22:32,DZA,Argelia,0.1,,
2026-06-24 22:32,EGY,Egito,0.25,,
2026-06-24 22:32,JOR,Jordania,0.1,,
2026-06-24 22:32,UZB,Uzbequistao,0.1,,
2026-06-24 22:32,NZL,Nova Zelandia,0.1,,
2026-06-24 22:32,TN,Tunisia,0.1,,
2026-06-24 22:32,SA,Arabia Saudita,0.1,,
2026-06-24 22:32,IR,Ira,0.1,,
2026-06-24 22:32,TR,Turquia,0.1,,
2026-06-24 22:32,SC,Escocia,0.1,,
2026-06-24 22:32,PY,Paraguai,0.1,,
2026-06-24 22:32,KR,Coreia do Sul,0.25,,
2026-06-24 22:32,GH,Gana,0.15,,
2026-06-24 22:32,AU,Australia,0.15,,
2026-06-24 22:32,SN,Senegal,0.25,,
2026-06-24 22:32,SE,Suecia,0.15,,
2026-06-24 22:32,NO,Noruega,2.75,,
2026-06-24 22:32,MX,Mexico,1.95,,
2026-06-24 22:32,MA,Marrocos,1.7,,
2026-06-24 22:32,JP,Japao,1.8,,
2026-06-24 22:32,EC,Equador,0.15,,
2026-06-24 22:32,CO,Colombia,1.85,,
2026-06-24 22:32,CH,Suica,0.95,,
2026-06-24 22:32,CA,Canada,0.25,,
2026-06-24 22:32,AT,Austria,0.15,,
2026-06-24 22:32,UY,Uruguai,0.15,,
2026-06-24 22:32,US,EUA,4.85,,
2026-06-24 22:32,PT,Portugal,8.7,,
2026-06-24 22:32,NL,Holanda,6.6,,
2026-06-24 22:32,HR,Croacia,0.45,,
2026-06-24 22:32,GB,Inglaterra,10.45,,
2026-06-24 22:32,DE,Alemanha,5.35,,
2026-06-24 22:32,BR,Brasil,5.6,,
2026-06-24 22:32,BE,Belgica,1.05,,
2026-06-24 22:32,AR,Argentina,15.0,,
2026-06-24 22:32,FR,Franca,19.7,,
2026-06-24 22:32,ES,Espanha,13.35,,
2026-06-24 23:30,IRQ,Iraque,1.0,,
2026-06-24 23:30,COD,RD Congo,1.0,,
2026-06-24 23:30,BIH,Bosnia,1.0,,
2026-06-24 23:30,CZE,Tchequia,1.0,,
2026-06-24 23:30,PAN,Panama,0.1,,
2026-06-24 23:30,HTI,Haiti,0.1,,
2026-06-24 23:30,CUW,Curacao,0.1,,
2026-06-24 23:30,CIV,Costa do Marfim,0.35,,
2026-06-24 23:30,QAT,Catar,0.1,,
2026-06-24 23:30,RSA,Africa do Sul,0.1,,
2026-06-24 23:30,CPV,Cabo Verde,0.15,,
2026-06-24 23:30,DZA,Argelia,0.1,,
2026-06-24 23:30,EGY,Egito,0.25,,
2026-06-24 23:30,JOR,Jordania,0.1,,
2026-06-24 23:30,UZB,Uzbequistao,0.1,,
2026-06-24 23:30,NZL,Nova Zelandia,0.1,,
2026-06-24 23:30,TN,Tunisia,0.1,,
2026-06-24 23:30,SA,Arabia Saudita,0.1,,
2026-06-24 23:30,IR,Ira,0.1,,
2026-06-24 23:30,TR,Turquia,0.1,,
2026-06-24 23:30,SC,Escocia,0.1,,
2026-06-24 23:30,PY,Paraguai,0.1,,
2026-06-24 23:30,KR,Coreia do Sul,0.25,,
2026-06-24 23:30,GH,Gana,0.15,,
2026-06-24 23:30,AU,Australia,0.15,,
2026-06-24 23:30,SN,Senegal,0.25,,
2026-06-24 23:30,SE,Suecia,0.15,,
2026-06-24 23:30,NO,Noruega,2.75,,
2026-06-24 23:30,MX,Mexico,1.9,,
2026-06-24 23:30,MA,Marrocos,1.55,,
2026-06-24 23:30,JP,Japao,1.85,,
2026-06-24 23:30,EC,Equador,0.15,,
2026-06-24 23:30,CO,Colombia,1.85,,
2026-06-24 23:30,CH,Suica,0.95,,
